Year,50,150,250,350,450,550,650,750,850,950,1050,1150,1250,1350,1450,1550,1650,1750,1850,1950,2050,2150,2250
1969,3.620900,6.524100,6.908700,9.499600,7.851400,7.059300,9.780100,12.602000,19.732000,27.404000,47.574000,58.960000,80.746000,106.120000,108.640000,100.190000,32.766000,27.593000,26.759000,9.069100,1.497600,0.158250,0.003689
1970,3.701900,6.612400,6.920900,9.506600,7.913800,7.055500,9.764100,12.625000,19.717000,27.261000,47.451000,58.803000,80.932000,106.200000,109.040000,100.290000,32.709000,27.677000,26.699000,8.961800,1.474400,0.153610,0.003570
1971,3.783000,6.700800,6.933200,9.513700,7.976200,7.051800,9.748000,12.647000,19.701000,27.118000,47.327000,58.647000,81.118000,106.280000,109.440000,100.390000,32.652000,27.760000,26.638000,8.854500,1.451100,0.148970,0.003451
1972,3.864100,6.789200,6.945400,9.520700,8.038600,7.048100,9.732000,12.670000,19.686000,26.974000,47.204000,58.490000,81.303000,106.360000,109.850000,100.490000,32.595000,27.843000,26.577000,8.747200,1.427800,0.144320,0.003332
1973,3.945200,6.877500,6.957700,9.527700,8.101000,7.044300,9.716000,12.693000,19.671000,26.831000,47.081000,58.334000,81.489000,106.450000,110.250000,100.590000,32.538000,27.926000,26.517000,8.639900,1.404500,0.139680,0.003213
1974,4.026300,6.965900,6.969900,9.534800,8.163500,7.040600,9.699900,12.715000,19.656000,26.687000,46.958000,58.177000,81.674000,106.530000,110.650000,100.690000,32.481000,28.010000,26.456000,8.532500,1.381200,0.135040,0.003094
1975,4.107400,7.054200,6.982100,9.541800,8.225900,7.036800,9.683900,12.738000,19.641000,26.544000,46.834000,58.020000,81.860000,106.610000,111.050000,100.790000,32.424000,28.093000,26.396000,8.425200,1.357900,0.130400,0.002975
1976,4.188400,7.142600,6.994400,9.548800,8.288300,7.033100,9.667800,12.761000,19.626000,26.401000,46.711000,57.864000,82.046000,106.690000,111.450000,100.890000,32.367000,28.176000,26.335000,8.317900,1.334600,0.125750,0.002856
1977,4.269500,7.231000,7.006600,9.555900,8.350700,7.029400,9.651800,12.784000,19.611000,26.257000,46.588000,57.707000,82.231000,106.770000,111.860000,100.990000,32.310000,28.259000,26.274000,8.210600,1.311300,0.121110,0.002737
1978,4.350600,7.319300,7.018900,9.562900,8.413100,7.025600,9.635700,12.806000,19.596000,26.114000,46.464000,57.551000,82.417000,106.860000,112.260000,101.090000,32.253000,28.343000,26.214000,8.103300,1.288000,0.116470,0.002618
